iteration,mean_reward,mean_final_param_err,critic_loss,actor_loss,alpha
460,29.20685577392578,0.07740002870559692,1.3743475675582886,-14.611533164978027,0.05000000074505806
470,29.664127349853516,0.07106474041938782,3.7458887100219727,-14.62733268737793,0.05000000074505806
480,29.624164581298828,0.07615002244710922,1.785923957824707,-14.348496437072754,0.05000000074505806
490,29.443073272705078,0.07242824137210846,1.5567407608032227,-14.862092971801758,0.05000000074505806
500,29.748023986816406,0.07427570223808289,2.3324480056762695,-14.377198219299316,0.05000000074505806
510,29.154800415039062,0.08614172041416168,1.016876459121704,-14.833844184875488,0.05000000074505806
520,29.326261520385742,0.07411256432533264,1.157768964767456,-15.101213455200195,0.05000000074505806
530,28.995742797851562,0.08241596072912216,0.9614887833595276,-14.76777172088623,0.05000000074505806
540,29.01786231994629,0.08093483746051788,0.7658159732818604,-14.907866477966309,0.05000000074505806
550,29.09033966064453,0.07241763174533844,0.9246742725372314,-15.662911415100098,0.05000000074505806
560,29.249359130859375,0.07674369215965271,1.046715497970581,-15.070717811584473,0.05000000074505806
570,28.97627830505371,0.08910344541072845,2.9715609550476074,-14.839842796325684,0.05000000074505806
580,28.913719177246094,0.09342293441295624,1.2759499549865723,-15.066927909851074,0.05000000074505806
590,29.573959350585938,0.07919624447822571,1.6962928771972656,-15.211297988891602,0.05000000074505806
600,29.470558166503906,0.08096957206726074,0.9536683559417725,-15.964651107788086,0.05000000074505806
610,29.446857452392578,0.08292662352323532,2.6744844913482666,-15.653264999389648,0.05000000074505806
620,29.420635223388672,0.0787133127450943,2.773373603820801,-15.334946632385254,0.05000000074505806
630,28.996929168701172,0.08012104034423828,1.134467601776123,-15.24993896484375,0.05000000074505806
640,29.12093734741211,0.09071130305528641,2.452554225921631,-15.161673545837402,0.05000000074505806
650,29.14997100830078,0.08064773678779602,2.3697450160980225,-15.741617202758789,0.05000000074505806
660,29.38051986694336,0.07803286612033844,3.2024648189544678,-16.061420440673828,0.05000000074505806
670,29.47446632385254,0.08339521288871765,1.4459539651870728,-15.921096801757812,0.05000000074505806
680,29.11924934387207,0.08012446761131287,1.8574309349060059,-16.126522064208984,0.05000000074505806
690,29.23029899597168,0.08294655382633209,0.7857717275619507,-16.0401668548584,0.05000000074505806
700,29.40158462524414,0.0805094987154007,2.0754752159118652,-16.033231735229492,0.05000000074505806
710,29.12824058532715,0.09014065563678741,2.1007742881774902,-16.342857360839844,0.05000000074505806
720,28.751440048217773,0.08218690752983093,3.3714678287506104,-16.149478912353516,0.05000000074505806
730,29.440921783447266,0.0849434956908226,3.2142715454101562,-15.57217788696289,0.05000000074505806
740,29.091915130615234,0.09356814622879028,1.7490053176879883,-15.891340255737305,0.05000000074505806
750,29.082841873168945,0.08315082639455795,0.8366715908050537,-15.917235374450684,0.05000000074505806
760,29.212800979614258,0.07702728360891342,1.0552785396575928,-15.713495254516602,0.05000000074505806
770,29.002544403076172,0.10208733379840851,5.451128005981445,-15.972755432128906,0.05000000074505806
780,29.40275764465332,0.09905620664358139,1.0589799880981445,-15.814760208129883,0.05000000074505806
790,29.329721450805664,0.08752964437007904,1.996772050857544,-15.847030639648438,0.05000000074505806
800,29.123241424560547,0.09208399057388306,2.32437801361084,-16.370555877685547,0.05000000074505806
810,29.30654525756836,0.0855470672249794,3.7969906330108643,-16.03826141357422,0.05000000074505806
820,28.706279754638672,0.08492553979158401,1.008015513420105,-15.4334716796875,0.05000000074505806
830,29.000547409057617,0.09290482848882675,1.0394043922424316,-17.028593063354492,0.05000000074505806
840,29.19243049621582,0.09210581332445145,1.6073951721191406,-15.234403610229492,0.05000000074505806
850,28.901744842529297,0.0844360813498497,1.0445810556411743,-16.37247085571289,0.05000000074505806
860,28.868724822998047,0.1016625389456749,1.3786308765411377,-15.660856246948242,0.05000000074505806
870,29.16940689086914,0.09209956228733063,1.6233229637145996,-15.254404067993164,0.05000000074505806
880,29.153825759887695,0.09198395162820816,1.5954246520996094,-15.745075225830078,0.05000000074505806
890,28.487560272216797,0.11296924948692322,1.781268835067749,-15.48646068572998,0.05000000074505806
900,29.0380859375,0.10021113604307175,1.8685429096221924,-15.51362419128418,0.05000000074505806
910,28.719499588012695,0.10209321975708008,2.6962087154388428,-15.549773216247559,0.05000000074505806
920,29.241291046142578,0.08142758160829544,2.911585569381714,-15.034955024719238,0.05000000074505806
930,29.049083709716797,0.09541477262973785,2.16538405418396,-15.538397789001465,0.05000000074505806
940,28.97869110107422,0.10519574582576752,0.8682661056518555,-15.171547889709473,0.05000000074505806
950,29.051992416381836,0.09917151927947998,3.5527806282043457,-14.608274459838867,0.05000000074505806
960,29.073497772216797,0.09016690403223038,1.0541319847106934,-15.68455696105957,0.05000000074505806
970,28.943313598632812,0.09855221211910248,2.6219115257263184,-15.200864791870117,0.05000000074505806
980,29.080276489257812,0.07210434228181839,0.9582363963127136,-14.147357940673828,0.05000000074505806
990,28.85588836669922,0.0855981856584549,0.9791876077651978,-14.291013717651367,0.05000000074505806
1000,29.236042022705078,0.08921829611063004,1.347116231918335,-14.338483810424805,0.05000000074505806
